left_gate,left_orientation,right_gate,right_orientation,gap,placement_axis,pair_key
PNAND3,MX,WORDLINEDRIVER,MX,0.14,horizontal,PNAND3|MX|WORDLINEDRIVER|MX|0.14|horizontal
PNAND3,MX,WORDLINEDRIVER,MY,0.0,horizontal,PNAND3|MX|WORDLINEDRIVER|MY|0.0|horizontal
PNAND3,MX,WORDLINEDRIVER,MY,0.0025,horizontal,PNAND3|MX|WORDLINEDRIVER|MY|0.0025|horizontal
PNAND3,MX,WORDLINEDRIVER,MY,0.07,horizontal,PNAND3|MX|WORDLINEDRIVER|MY|0.07|horizontal
PNAND3,MX,WORDLINEDRIVER,MY,0.14,horizontal,PNAND3|MX|WORDLINEDRIVER|MY|0.14|horizontal
PNAND3,MX,WORDLINEDRIVER,R0,0.0,horizontal,PNAND3|MX|WORDLINEDRIVER|R0|0.0|horizontal
PNAND3,MX,WORDLINEDRIVER,R0,0.0025,horizontal,PNAND3|MX|WORDLINEDRIVER|R0|0.0025|horizontal
PNAND3,MX,WORDLINEDRIVER,R0,0.07,horizontal,PNAND3|MX|WORDLINEDRIVER|R0|0.07|horizontal
PNAND3,MX,WORDLINEDRIVER,R0,0.14,horizontal,PNAND3|MX|WORDLINEDRIVER|R0|0.14|horizontal
PNAND3,MX,WORDLINEDRIVER,R180,0.0,horizontal,PNAND3|MX|WORDLINEDRIVER|R180|0.0|horizontal
PNAND3,MX,WORDLINEDRIVER,R180,0.0025,horizontal,PNAND3|MX|WORDLINEDRIVER|R180|0.0025|horizontal
PNAND3,MX,WORDLINEDRIVER,R180,0.07,horizontal,PNAND3|MX|WORDLINEDRIVER|R180|0.07|horizontal
PNAND3,MX,WORDLINEDRIVER,R180,0.14,horizontal,PNAND3|MX|WORDLINEDRIVER|R180|0.14|horizontal
PNAND3,MY,AND2,MX,0.0,horizontal,PNAND3|MY|AND2|MX|0.0|horizontal
PNAND3,MY,AND2,MX,0.0025,horizontal,PNAND3|MY|AND2|MX|0.0025|horizontal
PNAND3,MY,AND2,MX,0.07,horizontal,PNAND3|MY|AND2|MX|0.07|horizontal
PNAND3,MY,AND2,MX,0.14,horizontal,PNAND3|MY|AND2|MX|0.14|horizontal
PNAND3,MY,AND2,MY,0.0,horizontal,PNAND3|MY|AND2|MY|0.0|horizontal
PNAND3,MY,AND2,MY,0.0025,horizontal,PNAND3|MY|AND2|MY|0.0025|horizontal
PNAND3,MY,AND2,MY,0.07,horizontal,PNAND3|MY|AND2|MY|0.07|horizontal
PNAND3,MY,AND2,MY,0.14,horizontal,PNAND3|MY|AND2|MY|0.14|horizontal
PNAND3,MY,AND2,R0,0.0,horizontal,PNAND3|MY|AND2|R0|0.0|horizontal
PNAND3,MY,AND2,R0,0.0025,horizontal,PNAND3|MY|AND2|R0|0.0025|horizontal
PNAND3,MY,AND2,R0,0.07,horizontal,PNAND3|MY|AND2|R0|0.07|horizontal
PNAND3,MY,AND2,R0,0.14,horizontal,PNAND3|MY|AND2|R0|0.14|horizontal
PNAND3,MY,AND2,R180,0.0,horizontal,PNAND3|MY|AND2|R180|0.0|horizontal
PNAND3,MY,AND2,R180,0.0025,horizontal,PNAND3|MY|AND2|R180|0.0025|horizontal
PNAND3,MY,AND2,R180,0.07,horizontal,PNAND3|MY|AND2|R180|0.07|horizontal
PNAND3,MY,AND2,R180,0.14,horizontal,PNAND3|MY|AND2|R180|0.14|horizontal
PNAND3,MY,AND3,MX,0.0,horizontal,PNAND3|MY|AND3|MX|0.0|horizontal
PNAND3,MY,AND3,MX,0.0025,horizontal,PNAND3|MY|AND3|MX|0.0025|horizontal
PNAND3,MY,AND3,MX,0.07,horizontal,PNAND3|MY|AND3|MX|0.07|horizontal
PNAND3,MY,AND3,MX,0.14,horizontal,PNAND3|MY|AND3|MX|0.14|horizontal
PNAND3,MY,AND3,MY,0.0,horizontal,PNAND3|MY|AND3|MY|0.0|horizontal
PNAND3,MY,AND3,MY,0.0025,horizontal,PNAND3|MY|AND3|MY|0.0025|horizontal
PNAND3,MY,AND3,MY,0.07,horizontal,PNAND3|MY|AND3|MY|0.07|horizontal
PNAND3,MY,AND3,MY,0.14,horizontal,PNAND3|MY|AND3|MY|0.14|horizontal
PNAND3,MY,AND3,R0,0.0,horizontal,PNAND3|MY|AND3|R0|0.0|horizontal
PNAND3,MY,AND3,R0,0.0025,horizontal,PNAND3|MY|AND3|R0|0.0025|horizontal
PNAND3,MY,AND3,R0,0.07,horizontal,PNAND3|MY|AND3|R0|0.07|horizontal
PNAND3,MY,AND3,R0,0.14,horizontal,PNAND3|MY|AND3|R0|0.14|horizontal
PNAND3,MY,AND3,R180,0.0,horizontal,PNAND3|MY|AND3|R180|0.0|horizontal
PNAND3,MY,AND3,R180,0.0025,horizontal,PNAND3|MY|AND3|R180|0.0025|horizontal
PNAND3,MY,AND3,R180,0.07,horizontal,PNAND3|MY|AND3|R180|0.07|horizontal
PNAND3,MY,AND3,R180,0.14,horizontal,PNAND3|MY|AND3|R180|0.14|horizontal
PNAND3,MY,PINV,MX,0.0,horizontal,PNAND3|MY|PINV|MX|0.0|horizontal
PNAND3,MY,PINV,MX,0.0025,horizontal,PNAND3|MY|PINV|MX|0.0025|horizontal
PNAND3,MY,PINV,MX,0.07,horizontal,PNAND3|MY|PINV|MX|0.07|horizontal
PNAND3,MY,PINV,MX,0.14,horizontal,PNAND3|MY|PINV|MX|0.14|horizontal
PNAND3,MY,PINV,MY,0.0,horizontal,PNAND3|MY|PINV|MY|0.0|horizontal
PNAND3,MY,PINV,MY,0.0025,horizontal,PNAND3|MY|PINV|MY|0.0025|horizontal
PNAND3,MY,PINV,MY,0.07,horizontal,PNAND3|MY|PINV|MY|0.07|horizontal
PNAND3,MY,PINV,MY,0.14,horizontal,PNAND3|MY|PINV|MY|0.14|horizontal
PNAND3,MY,PINV,R0,0.0,horizontal,PNAND3|MY|PINV|R0|0.0|horizontal
PNAND3,MY,PINV,R0,0.0025,horizontal,PNAND3|MY|PINV|R0|0.0025|horizontal
PNAND3,MY,PINV,R0,0.07,horizontal,PNAND3|MY|PINV|R0|0.07|horizontal
PNAND3,MY,PINV,R0,0.14,horizontal,PNAND3|MY|PINV|R0|0.14|horizontal
PNAND3,MY,PINV,R180,0.0,horizontal,PNAND3|MY|PINV|R180|0.0|horizontal
PNAND3,MY,PINV,R180,0.0025,horizontal,PNAND3|MY|PINV|R180|0.0025|horizontal
PNAND3,MY,PINV,R180,0.07,horizontal,PNAND3|MY|PINV|R180|0.07|horizontal
PNAND3,MY,PINV,R180,0.14,horizontal,PNAND3|MY|PINV|R180|0.14|horizontal
PNAND3,MY,PNAND2,MX,0.0,horizontal,PNAND3|MY|PNAND2|MX|0.0|horizontal
PNAND3,MY,PNAND2,MX,0.0025,horizontal,PNAND3|MY|PNAND2|MX|0.0025|horizontal
PNAND3,MY,PNAND2,MX,0.07,horizontal,PNAND3|MY|PNAND2|MX|0.07|horizontal
PNAND3,MY,PNAND2,MX,0.14,horizontal,PNAND3|MY|PNAND2|MX|0.14|horizontal
PNAND3,MY,PNAND2,MY,0.0,horizontal,PNAND3|MY|PNAND2|MY|0.0|horizontal
PNAND3,MY,PNAND2,MY,0.0025,horizontal,PNAND3|MY|PNAND2|MY|0.0025|horizontal
PNAND3,MY,PNAND2,MY,0.07,horizontal,PNAND3|MY|PNAND2|MY|0.07|horizontal
PNAND3,MY,PNAND2,MY,0.14,horizontal,PNAND3|MY|PNAND2|MY|0.14|horizontal
PNAND3,MY,PNAND2,R0,0.0,horizontal,PNAND3|MY|PNAND2|R0|0.0|horizontal
PNAND3,MY,PNAND2,R0,0.0025,horizontal,PNAND3|MY|PNAND2|R0|0.0025|horizontal
PNAND3,MY,PNAND2,R0,0.07,horizontal,PNAND3|MY|PNAND2|R0|0.07|horizontal
PNAND3,MY,PNAND2,R0,0.14,horizontal,PNAND3|MY|PNAND2|R0|0.14|horizontal
PNAND3,MY,PNAND2,R180,0.0,horizontal,PNAND3|MY|PNAND2|R180|0.0|horizontal
PNAND3,MY,PNAND2,R180,0.0025,horizontal,PNAND3|MY|PNAND2|R180|0.0025|horizontal
PNAND3,MY,PNAND2,R180,0.07,horizontal,PNAND3|MY|PNAND2|R180|0.07|horizontal
PNAND3,MY,PNAND2,R180,0.14,horizontal,PNAND3|MY|PNAND2|R180|0.14|horizontal
PNAND3,MY,PNAND3,MX,0.0,horizontal,PNAND3|MY|PNAND3|MX|0.0|horizontal
PNAND3,MY,PNAND3,MX,0.0025,horizontal,PNAND3|MY|PNAND3|MX|0.0025|horizontal
PNAND3,MY,PNAND3,MX,0.07,horizontal,PNAND3|MY|PNAND3|MX|0.07|horizontal
PNAND3,MY,PNAND3,MX,0.14,horizontal,PNAND3|MY|PNAND3|MX|0.14|horizontal
PNAND3,MY,PNAND3,MY,0.0,horizontal,PNAND3|MY|PNAND3|MY|0.0|horizontal
PNAND3,MY,PNAND3,MY,0.0025,horizontal,PNAND3|MY|PNAND3|MY|0.0025|horizontal
PNAND3,MY,PNAND3,MY,0.07,horizontal,PNAND3|MY|PNAND3|MY|0.07|horizontal
PNAND3,MY,PNAND3,MY,0.14,horizontal,PNAND3|MY|PNAND3|MY|0.14|horizontal
PNAND3,MY,PNAND3,R0,0.0,horizontal,PNAND3|MY|PNAND3|R0|0.0|horizontal
PNAND3,MY,PNAND3,R0,0.0025,horizontal,PNAND3|MY|PNAND3|R0|0.0025|horizontal
PNAND3,MY,PNAND3,R0,0.07,horizontal,PNAND3|MY|PNAND3|R0|0.07|horizontal
PNAND3,MY,PNAND3,R0,0.14,horizontal,PNAND3|MY|PNAND3|R0|0.14|horizontal
PNAND3,MY,PNAND3,R180,0.0,horizontal,PNAND3|MY|PNAND3|R180|0.0|horizontal
PNAND3,MY,PNAND3,R180,0.0025,horizontal,PNAND3|MY|PNAND3|R180|0.0025|horizontal
PNAND3,MY,PNAND3,R180,0.07,horizontal,PNAND3|MY|PNAND3|R180|0.07|horizontal
PNAND3,MY,PNAND3,R180,0.14,horizontal,PNAND3|MY|PNAND3|R180|0.14|horizontal
PNAND3,MY,WORDLINEDRIVER,MX,0.0,horizontal,PNAND3|MY|WORDLINEDRIVER|MX|0.0|horizontal
PNAND3,MY,WORDLINEDRIVER,MX,0.0025,horizontal,PNAND3|MY|WORDLINEDRIVER|MX|0.0025|horizontal
PNAND3,MY,WORDLINEDRIVER,MX,0.07,horizontal,PNAND3|MY|WORDLINEDRIVER|MX|0.07|horizontal
PNAND3,MY,WORDLINEDRIVER,MX,0.14,horizontal,PNAND3|MY|WORDLINEDRIVER|MX|0.14|horizontal
PNAND3,MY,WORDLINEDRIVER,MY,0.0,horizontal,PNAND3|MY|WORDLINEDRIVER|MY|0.0|horizontal
PNAND3,MY,WORDLINEDRIVER,MY,0.0025,horizontal,PNAND3|MY|WORDLINEDRIVER|MY|0.0025|horizontal
PNAND3,MY,WORDLINEDRIVER,MY,0.07,horizontal,PNAND3|MY|WORDLINEDRIVER|MY|0.07|horizontal
PNAND3,MY,WORDLINEDRIVER,MY,0.14,horizontal,PNAND3|MY|WORDLINEDRIVER|MY|0.14|horizontal
PNAND3,MY,WORDLINEDRIVER,R0,0.0,horizontal,PNAND3|MY|WORDLINEDRIVER|R0|0.0|horizontal
PNAND3,MY,WORDLINEDRIVER,R0,0.0025,horizontal,PNAND3|MY|WORDLINEDRIVER|R0|0.0025|horizontal
PNAND3,MY,WORDLINEDRIVER,R0,0.07,horizontal,PNAND3|MY|WORDLINEDRIVER|R0|0.07|horizontal
PNAND3,MY,WORDLINEDRIVER,R0,0.14,horizontal,PNAND3|MY|WORDLINEDRIVER|R0|0.14|horizontal
PNAND3,MY,WORDLINEDRIVER,R180,0.0,horizontal,PNAND3|MY|WORDLINEDRIVER|R180|0.0|horizontal
PNAND3,MY,WORDLINEDRIVER,R180,0.0025,horizontal,PNAND3|MY|WORDLINEDRIVER|R180|0.0025|horizontal
PNAND3,MY,WORDLINEDRIVER,R180,0.07,horizontal,PNAND3|MY|WORDLINEDRIVER|R180|0.07|horizontal
PNAND3,MY,WORDLINEDRIVER,R180,0.14,horizontal,PNAND3|MY|WORDLINEDRIVER|R180|0.14|horizontal
PNAND3,R0,AND2,MX,0.0,horizontal,PNAND3|R0|AND2|MX|0.0|horizontal
PNAND3,R0,AND2,MX,0.0025,horizontal,PNAND3|R0|AND2|MX|0.0025|horizontal
PNAND3,R0,AND2,MX,0.07,horizontal,PNAND3|R0|AND2|MX|0.07|horizontal
PNAND3,R0,AND2,MX,0.14,horizontal,PNAND3|R0|AND2|MX|0.14|horizontal
PNAND3,R0,AND2,MY,0.0,horizontal,PNAND3|R0|AND2|MY|0.0|horizontal
PNAND3,R0,AND2,MY,0.0025,horizontal,PNAND3|R0|AND2|MY|0.0025|horizontal
PNAND3,R0,AND2,MY,0.07,horizontal,PNAND3|R0|AND2|MY|0.07|horizontal
PNAND3,R0,AND2,MY,0.14,horizontal,PNAND3|R0|AND2|MY|0.14|horizontal
PNAND3,R0,AND2,R0,0.0,horizontal,PNAND3|R0|AND2|R0|0.0|horizontal
PNAND3,R0,AND2,R0,0.0025,horizontal,PNAND3|R0|AND2|R0|0.0025|horizontal
PNAND3,R0,AND2,R0,0.07,horizontal,PNAND3|R0|AND2|R0|0.07|horizontal
PNAND3,R0,AND2,R0,0.14,horizontal,PNAND3|R0|AND2|R0|0.14|horizontal
PNAND3,R0,AND2,R180,0.0,horizontal,PNAND3|R0|AND2|R180|0.0|horizontal
PNAND3,R0,AND2,R180,0.0025,horizontal,PNAND3|R0|AND2|R180|0.0025|horizontal
PNAND3,R0,AND2,R180,0.07,horizontal,PNAND3|R0|AND2|R180|0.07|horizontal
PNAND3,R0,AND2,R180,0.14,horizontal,PNAND3|R0|AND2|R180|0.14|horizontal
PNAND3,R0,AND3,MX,0.0,horizontal,PNAND3|R0|AND3|MX|0.0|horizontal
PNAND3,R0,AND3,MX,0.0025,horizontal,PNAND3|R0|AND3|MX|0.0025|horizontal
PNAND3,R0,AND3,MX,0.07,horizontal,PNAND3|R0|AND3|MX|0.07|horizontal
PNAND3,R0,AND3,MX,0.14,horizontal,PNAND3|R0|AND3|MX|0.14|horizontal
PNAND3,R0,AND3,MY,0.0,horizontal,PNAND3|R0|AND3|MY|0.0|horizontal
PNAND3,R0,AND3,MY,0.0025,horizontal,PNAND3|R0|AND3|MY|0.0025|horizontal
PNAND3,R0,AND3,MY,0.07,horizontal,PNAND3|R0|AND3|MY|0.07|horizontal
PNAND3,R0,AND3,MY,0.14,horizontal,PNAND3|R0|AND3|MY|0.14|horizontal
PNAND3,R0,AND3,R0,0.0,horizontal,PNAND3|R0|AND3|R0|0.0|horizontal
PNAND3,R0,AND3,R0,0.0025,horizontal,PNAND3|R0|AND3|R0|0.0025|horizontal
PNAND3,R0,AND3,R0,0.07,horizontal,PNAND3|R0|AND3|R0|0.07|horizontal
PNAND3,R0,AND3,R0,0.14,horizontal,PNAND3|R0|AND3|R0|0.14|horizontal
PNAND3,R0,AND3,R180,0.0,horizontal,PNAND3|R0|AND3|R180|0.0|horizontal
PNAND3,R0,AND3,R180,0.0025,horizontal,PNAND3|R0|AND3|R180|0.0025|horizontal
PNAND3,R0,AND3,R180,0.07,horizontal,PNAND3|R0|AND3|R180|0.07|horizontal
PNAND3,R0,AND3,R180,0.14,horizontal,PNAND3|R0|AND3|R180|0.14|horizontal
PNAND3,R0,PINV,MX,0.0,horizontal,PNAND3|R0|PINV|MX|0.0|horizontal
PNAND3,R0,PINV,MX,0.0025,horizontal,PNAND3|R0|PINV|MX|0.0025|horizontal
PNAND3,R0,PINV,MX,0.07,horizontal,PNAND3|R0|PINV|MX|0.07|horizontal
PNAND3,R0,PINV,MX,0.14,horizontal,PNAND3|R0|PINV|MX|0.14|horizontal
PNAND3,R0,PINV,MY,0.0,horizontal,PNAND3|R0|PINV|MY|0.0|horizontal
PNAND3,R0,PINV,MY,0.0025,horizontal,PNAND3|R0|PINV|MY|0.0025|horizontal
PNAND3,R0,PINV,MY,0.07,horizontal,PNAND3|R0|PINV|MY|0.07|horizontal
PNAND3,R0,PINV,MY,0.14,horizontal,PNAND3|R0|PINV|MY|0.14|horizontal
PNAND3,R0,PINV,R0,0.0,horizontal,PNAND3|R0|PINV|R0|0.0|horizontal
PNAND3,R0,PINV,R0,0.0025,horizontal,PNAND3|R0|PINV|R0|0.0025|horizontal
PNAND3,R0,PINV,R0,0.07,horizontal,PNAND3|R0|PINV|R0|0.07|horizontal
PNAND3,R0,PINV,R0,0.14,horizontal,PNAND3|R0|PINV|R0|0.14|horizontal
PNAND3,R0,PINV,R180,0.0,horizontal,PNAND3|R0|PINV|R180|0.0|horizontal
PNAND3,R0,PINV,R180,0.0025,horizontal,PNAND3|R0|PINV|R180|0.0025|horizontal
PNAND3,R0,PINV,R180,0.07,horizontal,PNAND3|R0|PINV|R180|0.07|horizontal
PNAND3,R0,PINV,R180,0.14,horizontal,PNAND3|R0|PINV|R180|0.14|horizontal
PNAND3,R0,PNAND2,MX,0.0,horizontal,PNAND3|R0|PNAND2|MX|0.0|horizontal
PNAND3,R0,PNAND2,MX,0.0025,horizontal,PNAND3|R0|PNAND2|MX|0.0025|horizontal
PNAND3,R0,PNAND2,MX,0.07,horizontal,PNAND3|R0|PNAND2|MX|0.07|horizontal
PNAND3,R0,PNAND2,MX,0.14,horizontal,PNAND3|R0|PNAND2|MX|0.14|horizontal
PNAND3,R0,PNAND2,MY,0.0,horizontal,PNAND3|R0|PNAND2|MY|0.0|horizontal
PNAND3,R0,PNAND2,MY,0.0025,horizontal,PNAND3|R0|PNAND2|MY|0.0025|horizontal
PNAND3,R0,PNAND2,MY,0.07,horizontal,PNAND3|R0|PNAND2|MY|0.07|horizontal
PNAND3,R0,PNAND2,MY,0.14,horizontal,PNAND3|R0|PNAND2|MY|0.14|horizontal
PNAND3,R0,PNAND2,R0,0.0,horizontal,PNAND3|R0|PNAND2|R0|0.0|horizontal
PNAND3,R0,PNAND2,R0,0.0025,horizontal,PNAND3|R0|PNAND2|R0|0.0025|horizontal
PNAND3,R0,PNAND2,R0,0.07,horizontal,PNAND3|R0|PNAND2|R0|0.07|horizontal
PNAND3,R0,PNAND2,R0,0.14,horizontal,PNAND3|R0|PNAND2|R0|0.14|horizontal
PNAND3,R0,PNAND2,R180,0.0,horizontal,PNAND3|R0|PNAND2|R180|0.0|horizontal
PNAND3,R0,PNAND2,R180,0.0025,horizontal,PNAND3|R0|PNAND2|R180|0.0025|horizontal
PNAND3,R0,PNAND2,R180,0.07,horizontal,PNAND3|R0|PNAND2|R180|0.07|horizontal
PNAND3,R0,PNAND2,R180,0.14,horizontal,PNAND3|R0|PNAND2|R180|0.14|horizontal
PNAND3,R0,PNAND3,MX,0.0,horizontal,PNAND3|R0|PNAND3|MX|0.0|horizontal
PNAND3,R0,PNAND3,MX,0.0025,horizontal,PNAND3|R0|PNAND3|MX|0.0025|horizontal
PNAND3,R0,PNAND3,MX,0.07,horizontal,PNAND3|R0|PNAND3|MX|0.07|horizontal
PNAND3,R0,PNAND3,MX,0.14,horizontal,PNAND3|R0|PNAND3|MX|0.14|horizontal
PNAND3,R0,PNAND3,MY,0.0,horizontal,PNAND3|R0|PNAND3|MY|0.0|horizontal
PNAND3,R0,PNAND3,MY,0.0025,horizontal,PNAND3|R0|PNAND3|MY|0.0025|horizontal
PNAND3,R0,PNAND3,MY,0.07,horizontal,PNAND3|R0|PNAND3|MY|0.07|horizontal
PNAND3,R0,PNAND3,MY,0.14,horizontal,PNAND3|R0|PNAND3|MY|0.14|horizontal
PNAND3,R0,PNAND3,R0,0.0,horizontal,PNAND3|R0|PNAND3|R0|0.0|horizontal
PNAND3,R0,PNAND3,R0,0.0025,horizontal,PNAND3|R0|PNAND3|R0|0.0025|horizontal
PNAND3,R0,PNAND3,R0,0.07,horizontal,PNAND3|R0|PNAND3|R0|0.07|horizontal
PNAND3,R0,PNAND3,R0,0.14,horizontal,PNAND3|R0|PNAND3|R0|0.14|horizontal
PNAND3,R0,PNAND3,R180,0.0,horizontal,PNAND3|R0|PNAND3|R180|0.0|horizontal
PNAND3,R0,PNAND3,R180,0.0025,horizontal,PNAND3|R0|PNAND3|R180|0.0025|horizontal
PNAND3,R0,PNAND3,R180,0.07,horizontal,PNAND3|R0|PNAND3|R180|0.07|horizontal
PNAND3,R0,PNAND3,R180,0.14,horizontal,PNAND3|R0|PNAND3|R180|0.14|horizontal
PNAND3,R0,WORDLINEDRIVER,MX,0.0,horizontal,PNAND3|R0|WORDLINEDRIVER|MX|0.0|horizontal
PNAND3,R0,WORDLINEDRIVER,MX,0.0025,horizontal,PNAND3|R0|WORDLINEDRIVER|MX|0.0025|horizontal
PNAND3,R0,WORDLINEDRIVER,MX,0.07,horizontal,PNAND3|R0|WORDLINEDRIVER|MX|0.07|horizontal
PNAND3,R0,WORDLINEDRIVER,MX,0.14,horizontal,PNAND3|R0|WORDLINEDRIVER|MX|0.14|horizontal
PNAND3,R0,WORDLINEDRIVER,MY,0.0,horizontal,PNAND3|R0|WORDLINEDRIVER|MY|0.0|horizontal
PNAND3,R0,WORDLINEDRIVER,MY,0.0025,horizontal,PNAND3|R0|WORDLINEDRIVER|MY|0.0025|horizontal
PNAND3,R0,WORDLINEDRIVER,MY,0.07,horizontal,PNAND3|R0|WORDLINEDRIVER|MY|0.07|horizontal
PNAND3,R0,WORDLINEDRIVER,MY,0.14,horizontal,PNAND3|R0|WORDLINEDRIVER|MY|0.14|horizontal
PNAND3,R0,WORDLINEDRIVER,R0,0.0,horizontal,PNAND3|R0|WORDLINEDRIVER|R0|0.0|horizontal
PNAND3,R0,WORDLINEDRIVER,R0,0.0025,horizontal,PNAND3|R0|WORDLINEDRIVER|R0|0.0025|horizontal
PNAND3,R0,WORDLINEDRIVER,R0,0.07,horizontal,PNAND3|R0|WORDLINEDRIVER|R0|0.07|horizontal
PNAND3,R0,WORDLINEDRIVER,R0,0.14,horizontal,PNAND3|R0|WORDLINEDRIVER|R0|0.14|horizontal
PNAND3,R0,WORDLINEDRIVER,R180,0.0,horizontal,PNAND3|R0|WORDLINEDRIVER|R180|0.0|horizontal
PNAND3,R0,WORDLINEDRIVER,R180,0.0025,horizontal,PNAND3|R0|WORDLINEDRIVER|R180|0.0025|horizontal
PNAND3,R0,WORDLINEDRIVER,R180,0.07,horizontal,PNAND3|R0|WORDLINEDRIVER|R180|0.07|horizontal
PNAND3,R0,WORDLINEDRIVER,R180,0.14,horizontal,PNAND3|R0|WORDLINEDRIVER|R180|0.14|horizontal
PNAND3,R180,AND2,MX,0.0,horizontal,PNAND3|R180|AND2|MX|0.0|horizontal
PNAND3,R180,AND2,MX,0.0025,horizontal,PNAND3|R180|AND2|MX|0.0025|horizontal
PNAND3,R180,AND2,MX,0.07,horizontal,PNAND3|R180|AND2|MX|0.07|horizontal
PNAND3,R180,AND2,MX,0.14,horizontal,PNAND3|R180|AND2|MX|0.14|horizontal
PNAND3,R180,AND2,MY,0.0,horizontal,PNAND3|R180|AND2|MY|0.0|horizontal
PNAND3,R180,AND2,MY,0.0025,horizontal,PNAND3|R180|AND2|MY|0.0025|horizontal
PNAND3,R180,AND2,MY,0.07,horizontal,PNAND3|R180|AND2|MY|0.07|horizontal
PNAND3,R180,AND2,MY,0.14,horizontal,PNAND3|R180|AND2|MY|0.14|horizontal
PNAND3,R180,AND2,R0,0.0,horizontal,PNAND3|R180|AND2|R0|0.0|horizontal
PNAND3,R180,AND2,R0,0.0025,horizontal,PNAND3|R180|AND2|R0|0.0025|horizontal
PNAND3,R180,AND2,R0,0.07,horizontal,PNAND3|R180|AND2|R0|0.07|horizontal
PNAND3,R180,AND2,R0,0.14,horizontal,PNAND3|R180|AND2|R0|0.14|horizontal
PNAND3,R180,AND2,R180,0.0,horizontal,PNAND3|R180|AND2|R180|0.0|horizontal
PNAND3,R180,AND2,R180,0.0025,horizontal,PNAND3|R180|AND2|R180|0.0025|horizontal
PNAND3,R180,AND2,R180,0.07,horizontal,PNAND3|R180|AND2|R180|0.07|horizontal
PNAND3,R180,AND2,R180,0.14,horizontal,PNAND3|R180|AND2|R180|0.14|horizontal
PNAND3,R180,AND3,MX,0.0,horizontal,PNAND3|R180|AND3|MX|0.0|horizontal
PNAND3,R180,AND3,MX,0.0025,horizontal,PNAND3|R180|AND3|MX|0.0025|horizontal
PNAND3,R180,AND3,MX,0.07,horizontal,PNAND3|R180|AND3|MX|0.07|horizontal
PNAND3,R180,AND3,MX,0.14,horizontal,PNAND3|R180|AND3|MX|0.14|horizontal
PNAND3,R180,AND3,MY,0.0,horizontal,PNAND3|R180|AND3|MY|0.0|horizontal
PNAND3,R180,AND3,MY,0.0025,horizontal,PNAND3|R180|AND3|MY|0.0025|horizontal
PNAND3,R180,AND3,MY,0.07,horizontal,PNAND3|R180|AND3|MY|0.07|horizontal
PNAND3,R180,AND3,MY,0.14,horizontal,PNAND3|R180|AND3|MY|0.14|horizontal
PNAND3,R180,AND3,R0,0.0,horizontal,PNAND3|R180|AND3|R0|0.0|horizontal
PNAND3,R180,AND3,R0,0.0025,horizontal,PNAND3|R180|AND3|R0|0.0025|horizontal
PNAND3,R180,AND3,R0,0.07,horizontal,PNAND3|R180|AND3|R0|0.07|horizontal
PNAND3,R180,AND3,R0,0.14,horizontal,PNAND3|R180|AND3|R0|0.14|horizontal
PNAND3,R180,AND3,R180,0.0,horizontal,PNAND3|R180|AND3|R180|0.0|horizontal
PNAND3,R180,AND3,R180,0.0025,horizontal,PNAND3|R180|AND3|R180|0.0025|horizontal
PNAND3,R180,AND3,R180,0.07,horizontal,PNAND3|R180|AND3|R180|0.07|horizontal
PNAND3,R180,AND3,R180,0.14,horizontal,PNAND3|R180|AND3|R180|0.14|horizontal
PNAND3,R180,PINV,MX,0.0,horizontal,PNAND3|R180|PINV|MX|0.0|horizontal
PNAND3,R180,PINV,MX,0.0025,horizontal,PNAND3|R180|PINV|MX|0.0025|horizontal
PNAND3,R180,PINV,MX,0.07,horizontal,PNAND3|R180|PINV|MX|0.07|horizontal
PNAND3,R180,PINV,MX,0.14,horizontal,PNAND3|R180|PINV|MX|0.14|horizontal
PNAND3,R180,PINV,MY,0.0,horizontal,PNAND3|R180|PINV|MY|0.0|horizontal
PNAND3,R180,PINV,MY,0.0025,horizontal,PNAND3|R180|PINV|MY|0.0025|horizontal
PNAND3,R180,PINV,MY,0.07,horizontal,PNAND3|R180|PINV|MY|0.07|horizontal
PNAND3,R180,PINV,MY,0.14,horizontal,PNAND3|R180|PINV|MY|0.14|horizontal
PNAND3,R180,PINV,R0,0.0,horizontal,PNAND3|R180|PINV|R0|0.0|horizontal
PNAND3,R180,PINV,R0,0.0025,horizontal,PNAND3|R180|PINV|R0|0.0025|horizontal
PNAND3,R180,PINV,R0,0.07,horizontal,PNAND3|R180|PINV|R0|0.07|horizontal
PNAND3,R180,PINV,R0,0.14,horizontal,PNAND3|R180|PINV|R0|0.14|horizontal
PNAND3,R180,PINV,R180,0.0,horizontal,PNAND3|R180|PINV|R180|0.0|horizontal
PNAND3,R180,PINV,R180,0.0025,horizontal,PNAND3|R180|PINV|R180|0.0025|horizontal
PNAND3,R180,PINV,R180,0.07,horizontal,PNAND3|R180|PINV|R180|0.07|horizontal
PNAND3,R180,PINV,R180,0.14,horizontal,PNAND3|R180|PINV|R180|0.14|horizontal
PNAND3,R180,PNAND2,MX,0.0,horizontal,PNAND3|R180|PNAND2|MX|0.0|horizontal
PNAND3,R180,PNAND2,MX,0.0025,horizontal,PNAND3|R180|PNAND2|MX|0.0025|horizontal
PNAND3,R180,PNAND2,MX,0.07,horizontal,PNAND3|R180|PNAND2|MX|0.07|horizontal
