shape_id,shape_layer,shape_bbox,owner,net,route_id,segment_key
m1_10584,m1,"[52.0425, 1.525, 52.1075, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10585,m1,"[52.4725, 1.525, 52.5375, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10585,m1,"[52.4725, 1.525, 52.5375, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_1064,m1,"[5.02, 1.82, 6.72, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_1064,m1,"[5.02, 1.82, 6.72, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_1065,m1,"[5.02, 0.0, 6.72, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_1065,m1,"[5.02, 0.0, 6.72, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10695,m1,"[53.3025, 0.865, 53.3675, 0.93]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_bbox
m1_10695,m1,"[53.3025, 0.865, 53.3675, 0.93]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_m1_landing_bbox
m1_10695,m1,"[53.3025, 0.865, 53.3675, 0.93]",TOP_PIN,WL2,TOP_PIN::WL2,top_pin_bbox
m1_10696,m1,"[52.9625, 1.82, 53.65, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10696,m1,"[52.9625, 1.82, 53.65, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10697,m1,"[52.9625, 0.0, 53.65, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10697,m1,"[52.9625, 0.0, 53.65, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10698,m1,"[53.44, 1.6825, 53.505, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10698,m1,"[53.44, 1.6825, 53.505, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10699,m1,"[53.44, 0.0325, 53.505, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10699,m1,"[53.44, 0.0325, 53.505, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10706,m1,"[53.27, 0.135, 53.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_bbox
m1_10706,m1,"[53.27, 0.135, 53.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_m1_landing_bbox
m1_10706,m1,"[53.27, 0.135, 53.335, 1.66]",TOP_PIN,WL2,TOP_PIN::WL2,top_pin_bbox
m1_10707,m1,"[53.055, 0.0, 53.12, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10707,m1,"[53.055, 0.0, 53.12, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10708,m1,"[53.055, 1.525, 53.12, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10708,m1,"[53.055, 1.525, 53.12, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10723,m1,"[53.27, 1.525, 53.335, 1.66]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_bbox
m1_10723,m1,"[53.27, 1.525, 53.335, 1.66]",TOP_PIN,WL2,TOP_PIN::WL2,top_pin_bbox
m1_10744,m1,"[53.27, 0.135, 53.335, 0.27]",PARENT_INTEGRATION_ROUTER,WL2,WL2,source_bbox
m1_10744,m1,"[53.27, 0.135, 53.335, 0.27]",TOP_PIN,WL2,TOP_PIN::WL2,top_pin_bbox
m1_1077,m1,"[5.02, 1.82, 5.9225, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_1077,m1,"[5.02, 1.82, 5.9225, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10773,m1,"[53.76, 1.82, 55.805, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10773,m1,"[53.76, 1.82, 55.805, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10774,m1,"[53.76, 0.0, 55.805, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10774,m1,"[53.76, 0.0, 55.805, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_1078,m1,"[5.02, 0.0, 5.9225, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_1078,m1,"[5.02, 0.0, 5.9225, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10787,m1,"[53.76, 1.82, 55.0075, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10787,m1,"[53.76, 1.82, 55.0075, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10788,m1,"[53.76, 0.0, 55.0075, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10788,m1,"[53.76, 0.0, 55.0075, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10789,m1,"[54.7975, 1.6825, 54.8625, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10789,m1,"[54.7975, 1.6825, 54.8625, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_1079,m1,"[5.7125, 1.6825, 5.7775, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_1079,m1,"[5.7125, 1.6825, 5.7775, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10790,m1,"[54.7975, 0.0325, 54.8625, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10790,m1,"[54.7975, 0.0325, 54.8625, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_108,m1,"[118.4625, 0.715, 123.3975, 0.85]",PARENT_INTEGRATION_ROUTER,WL0,WL0,dest_bbox
m1_108,m1,"[118.4625, 0.715, 123.3975, 0.85]",PARENT_INTEGRATION_ROUTER,WL0,WL0,dest_m1_horizontal_bbox
m1_1080,m1,"[5.7125, 0.0325, 5.7775, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_1080,m1,"[5.7125, 0.0325, 5.7775, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10805,m1,"[53.8525, 0.0, 53.9175, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10805,m1,"[53.8525, 0.0, 53.9175, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10806,m1,"[53.8525, 1.525, 53.9175, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10806,m1,"[53.8525, 1.525, 53.9175, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10807,m1,"[54.2825, 1.525, 54.3475, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10807,m1,"[54.2825, 1.525, 54.3475, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_1089,m1,"[5.1125, 0.0, 5.1775, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_1089,m1,"[5.1125, 0.0, 5.1775, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_109,m1,"[49.285, 0.83, 49.42, 0.965]",PARENT_INTEGRATION_ROUTER,WL1,WL1,source_bbox
m1_109,m1,"[49.285, 0.83, 49.42, 0.965]",PARENT_INTEGRATION_ROUTER,WL1,WL1,source_m1_landing_bbox
m1_109,m1,"[49.285, 0.83, 49.42, 0.965]",TOP_PIN,WL1,TOP_PIN::WL1,top_pin_bbox
m1_1090,m1,"[5.1125, 1.525, 5.1775, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_1090,m1,"[5.1125, 1.525, 5.1775, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_1091,m1,"[5.5425, 1.525, 5.6075, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_1091,m1,"[5.5425, 1.525, 5.6075, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10949,m1,"[55.1175, 1.82, 55.805, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10949,m1,"[55.1175, 1.82, 55.805, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10950,m1,"[55.1175, 0.0, 55.805, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10950,m1,"[55.1175, 0.0, 55.805, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10951,m1,"[55.595, 1.6825, 55.66, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10951,m1,"[55.595, 1.6825, 55.66, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_10952,m1,"[55.595, 0.0325, 55.66, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10952,m1,"[55.595, 0.0325, 55.66, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10960,m1,"[55.21, 0.0, 55.275, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_10960,m1,"[55.21, 0.0, 55.275, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_10961,m1,"[55.21, 1.525, 55.275, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_10961,m1,"[55.21, 1.525, 55.275, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11026,m1,"[55.915, 1.82, 57.615, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11026,m1,"[55.915, 1.82, 57.615, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11027,m1,"[55.915, 0.0, 57.615, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11027,m1,"[55.915, 0.0, 57.615, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11039,m1,"[55.915, 1.82, 56.8175, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11039,m1,"[55.915, 1.82, 56.8175, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11040,m1,"[55.915, 0.0, 56.8175, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11040,m1,"[55.915, 0.0, 56.8175, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11041,m1,"[56.6075, 1.6825, 56.6725, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11041,m1,"[56.6075, 1.6825, 56.6725, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11042,m1,"[56.6075, 0.0325, 56.6725, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11042,m1,"[56.6075, 0.0325, 56.6725, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11051,m1,"[56.0075, 0.0, 56.0725, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11051,m1,"[56.0075, 0.0, 56.0725, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11052,m1,"[56.0075, 1.525, 56.0725, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11052,m1,"[56.0075, 1.525, 56.0725, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11053,m1,"[56.4375, 1.525, 56.5025, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11053,m1,"[56.4375, 1.525, 56.5025, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11163,m1,"[57.2675, 0.865, 57.3325, 0.93]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_bbox
m1_11163,m1,"[57.2675, 0.865, 57.3325, 0.93]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_m1_landing_bbox
m1_11163,m1,"[57.2675, 0.865, 57.3325, 0.93]",TOP_PIN,WL3,TOP_PIN::WL3,top_pin_bbox
m1_11164,m1,"[56.9275, 1.82, 57.615, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11164,m1,"[56.9275, 1.82, 57.615, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11165,m1,"[56.9275, 0.0, 57.615, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11165,m1,"[56.9275, 0.0, 57.615, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11166,m1,"[57.405, 1.6825, 57.47, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11166,m1,"[57.405, 1.6825, 57.47, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11167,m1,"[57.405, 0.0325, 57.47, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11167,m1,"[57.405, 0.0325, 57.47, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11174,m1,"[57.235, 0.135, 57.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_bbox
m1_11174,m1,"[57.235, 0.135, 57.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_m1_landing_bbox
m1_11174,m1,"[57.235, 0.135, 57.3, 1.66]",TOP_PIN,WL3,TOP_PIN::WL3,top_pin_bbox
m1_11175,m1,"[57.02, 0.0, 57.085, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11175,m1,"[57.02, 0.0, 57.085, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11176,m1,"[57.02, 1.525, 57.085, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11176,m1,"[57.02, 1.525, 57.085, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11191,m1,"[57.235, 1.525, 57.3, 1.66]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_bbox
m1_11191,m1,"[57.235, 1.525, 57.3, 1.66]",TOP_PIN,WL3,TOP_PIN::WL3,top_pin_bbox
m1_11212,m1,"[57.235, 0.135, 57.3, 0.27]",PARENT_INTEGRATION_ROUTER,WL3,WL3,source_bbox
m1_11212,m1,"[57.235, 0.135, 57.3, 0.27]",TOP_PIN,WL3,TOP_PIN::WL3,top_pin_bbox
m1_11241,m1,"[57.725, 1.82, 59.77, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11241,m1,"[57.725, 1.82, 59.77, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11242,m1,"[57.725, 0.0, 59.77, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11242,m1,"[57.725, 0.0, 59.77, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11255,m1,"[57.725, 1.82, 58.9725, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11255,m1,"[57.725, 1.82, 58.9725, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11256,m1,"[57.725, 0.0, 58.9725, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11256,m1,"[57.725, 0.0, 58.9725, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11257,m1,"[58.7625, 1.6825, 58.8275, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11257,m1,"[58.7625, 1.6825, 58.8275, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11258,m1,"[58.7625, 0.0325, 58.8275, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11258,m1,"[58.7625, 0.0325, 58.8275, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11273,m1,"[57.8175, 0.0, 57.8825, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11273,m1,"[57.8175, 0.0, 57.8825, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11274,m1,"[57.8175, 1.525, 57.8825, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11274,m1,"[57.8175, 1.525, 57.8825, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11275,m1,"[58.2475, 1.525, 58.3125, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11275,m1,"[58.2475, 1.525, 58.3125, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11417,m1,"[59.0825, 1.82, 59.77, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11417,m1,"[59.0825, 1.82, 59.77, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11418,m1,"[59.0825, 0.0, 59.77, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11418,m1,"[59.0825, 0.0, 59.77, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11419,m1,"[59.56, 1.6825, 59.625, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11419,m1,"[59.56, 1.6825, 59.625, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11420,m1,"[59.56, 0.0325, 59.625, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11420,m1,"[59.56, 0.0325, 59.625, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11428,m1,"[59.175, 0.0, 59.24, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11428,m1,"[59.175, 0.0, 59.24, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11429,m1,"[59.175, 1.525, 59.24, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11429,m1,"[59.175, 1.525, 59.24, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11494,m1,"[59.88, 1.82, 61.58, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11494,m1,"[59.88, 1.82, 61.58, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11495,m1,"[59.88, 0.0, 61.58, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11495,m1,"[59.88, 0.0, 61.58, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11507,m1,"[59.88, 1.82, 60.7825, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11507,m1,"[59.88, 1.82, 60.7825, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11508,m1,"[59.88, 0.0, 60.7825, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11508,m1,"[59.88, 0.0, 60.7825, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11509,m1,"[60.5725, 1.6825, 60.6375, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11509,m1,"[60.5725, 1.6825, 60.6375, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11510,m1,"[60.5725, 0.0325, 60.6375, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11510,m1,"[60.5725, 0.0325, 60.6375, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11519,m1,"[59.9725, 0.0, 60.0375, 0.18]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11519,m1,"[59.9725, 0.0, 60.0375, 0.18]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11520,m1,"[59.9725, 1.525, 60.0375, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11520,m1,"[59.9725, 1.525, 60.0375, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11521,m1,"[60.4025, 1.525, 60.4675, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11521,m1,"[60.4025, 1.525, 60.4675, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11631,m1,"[61.2325, 0.865, 61.2975, 0.93]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_bbox
m1_11631,m1,"[61.2325, 0.865, 61.2975, 0.93]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_m1_landing_bbox
m1_11631,m1,"[61.2325, 0.865, 61.2975, 0.93]",TOP_PIN,WL4,TOP_PIN::WL4,top_pin_bbox
m1_11632,m1,"[60.8925, 1.82, 61.58, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11632,m1,"[60.8925, 1.82, 61.58, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11633,m1,"[60.8925, 0.0, 61.58, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11633,m1,"[60.8925, 0.0, 61.58, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11634,m1,"[61.37, 1.6825, 61.435, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11634,m1,"[61.37, 1.6825, 61.435, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11635,m1,"[61.37, 0.0325, 61.435, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11635,m1,"[61.37, 0.0325, 61.435, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11642,m1,"[61.2, 0.135, 61.265, 1.66]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_bbox
m1_11642,m1,"[61.2, 0.135, 61.265, 1.66]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_m1_landing_bbox
m1_11642,m1,"[61.2, 0.135, 61.265, 1.66]",TOP_PIN,WL4,TOP_PIN::WL4,top_pin_bbox
m1_11643,m1,"[60.985, 0.0, 61.05, 0.135]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11643,m1,"[60.985, 0.0, 61.05, 0.135]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11644,m1,"[60.985, 1.525, 61.05, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11644,m1,"[60.985, 1.525, 61.05, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11659,m1,"[61.2, 1.525, 61.265, 1.66]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_bbox
m1_11659,m1,"[61.2, 1.525, 61.265, 1.66]",TOP_PIN,WL4,TOP_PIN::WL4,top_pin_bbox
m1_11680,m1,"[61.2, 0.135, 61.265, 0.27]",PARENT_INTEGRATION_ROUTER,WL4,WL4,source_bbox
m1_11680,m1,"[61.2, 0.135, 61.265, 0.27]",TOP_PIN,WL4,TOP_PIN::WL4,top_pin_bbox
m1_11709,m1,"[61.69, 1.82, 63.735, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11709,m1,"[61.69, 1.82, 63.735, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11710,m1,"[61.69, 0.0, 63.735, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11710,m1,"[61.69, 0.0, 63.735, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11723,m1,"[61.69, 1.82, 62.9375, 1.885]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11723,m1,"[61.69, 1.82, 62.9375, 1.885]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11724,m1,"[61.69, 0.0, 62.9375, 0.065]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11724,m1,"[61.69, 0.0, 62.9375, 0.065]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
m1_11725,m1,"[62.7275, 1.6825, 62.7925, 1.8525]",PARENT_INTEGRATION_ROUTER,array_interface_VDD,array_interface_VDD,source_bbox
m1_11725,m1,"[62.7275, 1.6825, 62.7925, 1.8525]",TOP_PIN,VDD,TOP_PIN::VDD,top_pin_bbox
m1_11726,m1,"[62.7275, 0.0325, 62.7925, 0.2025]",PARENT_INTEGRATION_ROUTER,array_interface_VSS,array_interface_VSS,source_bbox
m1_11726,m1,"[62.7275, 0.0325, 62.7925, 0.2025]",TOP_PIN,VSS,TOP_PIN::VSS,top_pin_bbox
