left_gate,left_orientation,right_gate,right_orientation,gap,power_rail_compatibility,boundary_DRC,Pin_obstruction,same_net_rail_stitching,foreign_net_risk,legal,reason,trial_gds_path,trial_gds_sha256,trial_lyrdb_path
PINV,R0,AND2,MX,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p0025.gds,dd1974d6bad087a8fdebd444446b881e3f79cc8cceeaffa8b07485fd444ffb52,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p0025_drc/PAIR__PINV_R0__AND2_MX__g0p0025.lyrdb
PINV,R0,AND2,MX,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p07.gds,a8bc2788f7713ebdaa34e39dd4caf81349cf71c8e758b6ab9b73b39483ff8335,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p07_drc/PAIR__PINV_R0__AND2_MX__g0p07.lyrdb
PINV,R0,AND2,MX,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p14.gds,5dc9aabf8d69ad2e0d98aeb44f6af1c9001a34b1a34f405fc7b5a26f3bf1b0da,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MX__g0p14_drc/PAIR__PINV_R0__AND2_MX__g0p14.lyrdb
PINV,R0,AND2,MY,0.0,True,32,False,True,True,False,drc_marker_count=32,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p0.gds,80fe9f4e12f9d5559ba1a2cf9bd317db85d53897f3e6ff9e6923c9883c402439,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p0_drc/PAIR__PINV_R0__AND2_MY__g0p0.lyrdb
PINV,R0,AND2,MY,0.0025,True,29,False,True,True,False,drc_marker_count=29,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p0025.gds,15c86ad38833f9d566ebed607a5417df6f0e4faa8787067d16f3d8fce0c8b732,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p0025_drc/PAIR__PINV_R0__AND2_MY__g0p0025.lyrdb
PINV,R0,AND2,MY,0.07,True,81,False,True,True,False,drc_marker_count=81,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p07.gds,e7efc97642b9fbf46b5f48fa96f9ce566a86c1b7f8241e15e4b2b818bcda6352,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p07_drc/PAIR__PINV_R0__AND2_MY__g0p07.lyrdb
PINV,R0,AND2,MY,0.14,True,29,False,True,True,False,drc_marker_count=29,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p14.gds,98ddfb25aa4af8175f4cbf47d9615cbb0f6df10db32c25ab7808180134959005,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND2_MY__g0p14_drc/PAIR__PINV_R0__AND2_MY__g0p14.lyrdb
PINV,R0,AND3,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p0.gds,326786a95c423027c19abbf96eda1e6a89de3c8c50d080e31a419e5035d0d750,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p0_drc/PAIR__PINV_R0__AND3_R0__g0p0.lyrdb
PINV,R0,AND3,R0,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p0025.gds,92bcc770d45cf3df2d1e58267a57c6dadb65e7b8ceb0bdf9f7a489a5351745c4,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p0025_drc/PAIR__PINV_R0__AND3_R0__g0p0025.lyrdb
PINV,R0,AND3,R0,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p07.gds,5966a2d109bd4b98d6f15e0a20bab757bb73595d959a2b0a15eb2e07f9a9286e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p07_drc/PAIR__PINV_R0__AND3_R0__g0p07.lyrdb
PINV,R0,AND3,R0,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p14.gds,3992307a31458cbd0e78c5a0f214b58690f567749751e22b4a81a7d9d0a733da,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R0__g0p14_drc/PAIR__PINV_R0__AND3_R0__g0p14.lyrdb
PINV,R0,AND3,R180,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p0.gds,fd7532ab62a2e42f142148cef30456d86831b14c7acc6e9b4c8b70323cdc486b,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p0_drc/PAIR__PINV_R0__AND3_R180__g0p0.lyrdb
PINV,R0,AND3,R180,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p0025.gds,088151cce9a2681e03e4676ff53d911d0bbc4cad33df3601a6e75da135c0efa8,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p0025_drc/PAIR__PINV_R0__AND3_R180__g0p0025.lyrdb
PINV,R0,AND3,R180,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p07.gds,da534a0184b8c5289bdadd334c670e1c0733c9cc7cbc8dd4161570e69b0c5088,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p07_drc/PAIR__PINV_R0__AND3_R180__g0p07.lyrdb
PINV,R0,AND3,R180,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p14.gds,e0f9c6a146bb7fe890857a977d04e243669aa21041dbb03fc70b9a27e0ea540c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_R180__g0p14_drc/PAIR__PINV_R0__AND3_R180__g0p14.lyrdb
PINV,R0,AND3,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p0.gds,55b37ce291436813ab7ec491cd8d21f713b69c6e066bea87b4612645751b58cd,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p0_drc/PAIR__PINV_R0__AND3_MX__g0p0.lyrdb
PINV,R0,AND3,MX,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p0025.gds,3715ab2e8efdb3c9b757414ff30e42235305d37a68774184d4318c6a545b28ba,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p0025_drc/PAIR__PINV_R0__AND3_MX__g0p0025.lyrdb
PINV,R0,AND3,MX,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p07.gds,5a97e4cd16bb3a17cf40abc4411e6644694a164ee848f2ad786993494838ea39,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p07_drc/PAIR__PINV_R0__AND3_MX__g0p07.lyrdb
PINV,R0,AND3,MX,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p14.gds,7c52bf132f7ae73db817cde14a2068ecfccedae0060897a52eca2bc01c68915a,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MX__g0p14_drc/PAIR__PINV_R0__AND3_MX__g0p14.lyrdb
PINV,R0,AND3,MY,0.0,True,15,False,True,True,False,drc_marker_count=15,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p0.gds,d67c6bdf78e7793eccef85fe1dbe1ac0020df640482828379e61d777f2b308a7,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p0_drc/PAIR__PINV_R0__AND3_MY__g0p0.lyrdb
PINV,R0,AND3,MY,0.0025,True,15,False,True,True,False,drc_marker_count=15,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p0025.gds,984855c06fd88286a47a01a27ba237e989f7033457994019b2f8689c98ea2bf1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p0025_drc/PAIR__PINV_R0__AND3_MY__g0p0025.lyrdb
PINV,R0,AND3,MY,0.07,True,51,False,True,True,False,drc_marker_count=51,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p07.gds,d78924a22718513ebba69515e149b7b646a5da5bf8c23f35b7e24966994d08bd,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p07_drc/PAIR__PINV_R0__AND3_MY__g0p07.lyrdb
PINV,R0,AND3,MY,0.14,True,34,False,True,True,False,drc_marker_count=34,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p14.gds,9a22b811c418f7e5c5d30fb39df0ba5ead84feccf95fe6b62d8a7aa4900c97a6,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__AND3_MY__g0p14_drc/PAIR__PINV_R0__AND3_MY__g0p14.lyrdb
PINV,R0,WORDLINEDRIVER,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0.gds,0f07af11ebd51771be3bc905c3a6a94418d1ecae3ebb25319c1c23169590b4c4,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0_drc/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0.lyrdb
PINV,R0,WORDLINEDRIVER,R0,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0025.gds,c2218eb8301dffe86d1f6f3abd11426e8bcc7694935b5df12076955141efd5ab,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0025_drc/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p0025.lyrdb
PINV,R0,WORDLINEDRIVER,R0,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p07.gds,c7def26a4fce483a097cfe39ff6abfabd7ed5ab2b30f2d6b87458817e00dcfa5,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p07_drc/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p07.lyrdb
PINV,R0,WORDLINEDRIVER,R0,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p14.gds,72d15b070883aec6cb9e8a5d040d1079302f63a8567c5fa6871eb449659f3fe7,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p14_drc/PAIR__PINV_R0__WORDLINEDRIVER_R0__g0p14.lyrdb
PINV,R0,WORDLINEDRIVER,R180,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0.gds,29663aeef2d6663eb6c0ddefa300d2a721548faee9b8df7ac667d2d3151ddd8c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0_drc/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0.lyrdb
PINV,R0,WORDLINEDRIVER,R180,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0025.gds,a2df4e13e67a3c5bd3282986d05d754c00e2567c63192dcb642512627b660279,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0025_drc/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p0025.lyrdb
PINV,R0,WORDLINEDRIVER,R180,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p07.gds,127f1d49b867d423d3005a6a9ebc7ed4cb5c4642ad66f1c23723c4ab4a57694c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p07_drc/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p07.lyrdb
PINV,R0,WORDLINEDRIVER,R180,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p14.gds,51391e028f99c03d0634915fc3a0eb51e22d1f991c8a293172706b21358dfba4,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p14_drc/PAIR__PINV_R0__WORDLINEDRIVER_R180__g0p14.lyrdb
PINV,R0,WORDLINEDRIVER,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0.gds,855a5c2b194f5158569cbd5d97631c1fcfdf29f6f075f135b0ed00aff87991db,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0_drc/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0.lyrdb
PINV,R0,WORDLINEDRIVER,MX,0.0025,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0025.gds,60af46c8ecd4af23b7e9308bd4cfc73d0d54fe7bd07e8219847f8de68f667cc0,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0025_drc/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p0025.lyrdb
PINV,R0,WORDLINEDRIVER,MX,0.07,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p07.gds,4e6d482c99a59beb18c03f118875cc1eb0ab0e1e24de927dae418ea118b0b145,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p07_drc/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p07.lyrdb
PINV,R0,WORDLINEDRIVER,MX,0.14,False,1,False,False,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p14.gds,08ea584182cc0938fc9b1c0e2c221571d7858cc015aa1c0e5a6c3e634cd6816d,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p14_drc/PAIR__PINV_R0__WORDLINEDRIVER_MX__g0p14.lyrdb
PINV,R0,WORDLINEDRIVER,MY,0.0,True,28,False,True,True,False,drc_marker_count=28,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0.gds,99ab4f4fb62da98c01e2f61e056d514ce1cbee5f9a311c62452c09ce5c660f45,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0_drc/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0.lyrdb
PINV,R0,WORDLINEDRIVER,MY,0.0025,True,28,False,True,True,False,drc_marker_count=28,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0025.gds,332eec930b1c6c320970b89eb5298933427568c08ea467c560ca40f30dad38ea,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0025_drc/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p0025.lyrdb
PINV,R0,WORDLINEDRIVER,MY,0.07,True,81,False,True,True,False,drc_marker_count=81,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p07.gds,1f976ab9f36345b267cc73130726a7e336f2ce2d85be02a072c743995b349657,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p07_drc/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p07.lyrdb
PINV,R0,WORDLINEDRIVER,MY,0.14,True,29,False,True,True,False,drc_marker_count=29,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p14.gds,779fa78b08cb38af8b73e1516c91321add7f3ca45318481b2f34b0278a049354,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p14_drc/PAIR__PINV_R0__WORDLINEDRIVER_MY__g0p14.lyrdb
PINV,R180,PINV,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p0.gds,15c07e55c88a829d397f33006b3b0b50152ab55d37bd2f14746aa5e184fdcfa5,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p0_drc/PAIR__PINV_R180__PINV_R0__g0p0.lyrdb
PINV,R180,PINV,R0,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p0025.gds,481fffe60abced64386cb0ab60285d651aae8ffe056233415fbd051af7257777,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p0025_drc/PAIR__PINV_R180__PINV_R0__g0p0025.lyrdb
PINV,R180,PINV,R0,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p07.gds,981799c273daab46c5299d32ccb0845b47f12bea036a24394c8dfda396e73059,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p07_drc/PAIR__PINV_R180__PINV_R0__g0p07.lyrdb
PINV,R180,PINV,R0,0.14,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p14.gds,462d56d88b9b868348f2e23c53fda81a4ee3608f2a0543a1d13f1b095ca487fe,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R0__g0p14_drc/PAIR__PINV_R180__PINV_R0__g0p14.lyrdb
PINV,R180,PINV,R180,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p0.gds,181d7cca5f286205a0941172e2e93b6d78d380f496bf988323f4f9d7c207d0b3,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p0_drc/PAIR__PINV_R180__PINV_R180__g0p0.lyrdb
PINV,R180,PINV,R180,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p0025.gds,3faf4829a79e97428784c9a1354dc13d3db7c1f33f1ca5ba689957ebd7374558,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p0025_drc/PAIR__PINV_R180__PINV_R180__g0p0025.lyrdb
PINV,R180,PINV,R180,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p07.gds,5ff164b2d24f5c65df864a9c9659abc3a9e0709924db9079e4ad5b4e70a02bc2,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p07_drc/PAIR__PINV_R180__PINV_R180__g0p07.lyrdb
PINV,R180,PINV,R180,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p14.gds,9dd515727af2d7fab4ae8021ba69f9ff75cfdd07e9227986d5d429beb65a4e4e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_R180__g0p14_drc/PAIR__PINV_R180__PINV_R180__g0p14.lyrdb
PINV,R180,PINV,MX,0.0,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p0.gds,38df56ec06868ff6655dcc20f1f07f8ac6540a647f2d7f42d5f5c1e702ba50c6,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p0_drc/PAIR__PINV_R180__PINV_MX__g0p0.lyrdb
PINV,R180,PINV,MX,0.0025,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p0025.gds,fc8261cfcb696850d2588c7ff0c0517462aa48a787e3ce46c295917eb84a3f83,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p0025_drc/PAIR__PINV_R180__PINV_MX__g0p0025.lyrdb
PINV,R180,PINV,MX,0.07,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p07.gds,5ed70562e2d97cbed6d8cca67c3eb0d3a099f16566f593ece357042e27a4692c,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p07_drc/PAIR__PINV_R180__PINV_MX__g0p07.lyrdb
PINV,R180,PINV,MX,0.14,False,0,False,False,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p14.gds,a21aa66372cf5cd2ec67d061887e21f02bb83036a1910715c2fa96a9d5f19830,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MX__g0p14_drc/PAIR__PINV_R180__PINV_MX__g0p14.lyrdb
PINV,R180,PINV,MY,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p0.gds,e963b79f7534364d5bfe20d67dfb8eb2590a2deac0b9580e698340e2e6fcf5ba,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p0_drc/PAIR__PINV_R180__PINV_MY__g0p0.lyrdb
PINV,R180,PINV,MY,0.0025,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p0025.gds,24558e518e33c4b841fb7d0f175e59410b11f9639e81772b61b30d180864d0a3,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p0025_drc/PAIR__PINV_R180__PINV_MY__g0p0025.lyrdb
PINV,R180,PINV,MY,0.07,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p07.gds,59b69997d670cd915aae7acb7dbb16ed61b64238e88713269f7bda0697732048,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p07_drc/PAIR__PINV_R180__PINV_MY__g0p07.lyrdb
PINV,R180,PINV,MY,0.14,True,1,False,True,True,False,drc_marker_count=1,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p14.gds,c6367343bc123afae6265e4a0177f9177595fefad6f644636326cb65508c0522,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PINV_MY__g0p14_drc/PAIR__PINV_R180__PINV_MY__g0p14.lyrdb
PINV,R180,PNAND2,R0,0.0,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p0.gds,853634d8c8d98360a2b23d2f817623ec82c71baed64cc554ab31ab754d7692b9,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p0_drc/PAIR__PINV_R180__PNAND2_R0__g0p0.lyrdb
PINV,R180,PNAND2,R0,0.0025,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p0025.gds,ef881299dc0f35c09008e95200ed26ed5f6dc9bfe1473f7a61650b699d70f0a0,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p0025_drc/PAIR__PINV_R180__PNAND2_R0__g0p0025.lyrdb
PINV,R180,PNAND2,R0,0.07,True,0,False,True,False,True,,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p07.gds,076a529b5bb7f1ff5913b7884673e16b9bfc6579da06ff5fa8b3515b864a808e,outputs/PROJECT_decoder_gate_abutment_matrix/_pair_trials/PAIR__PINV_R180__PNAND2_R0__g0p07_drc/PAIR__PINV_R180__PNAND2_R0__g0p07.lyrdb
