instance,cell,orientation,endpoint_net,endpoint_layer,endpoint_bbox,top_component_id,witness_path_shape_count,witness_path_via_count,passed,endpoint_component_id,witness_path_shape_ids
bitcell_array_quad_0/bitcell_0132,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0133,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0133,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0134,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0134,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0135,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0135,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0136,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0136,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0137,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0137,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0138,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0138,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0139,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0139,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0140,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0140,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0141,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0141,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0142,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0142,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0143,cell_1rw,R0,VDD,m1,"{""by"": 15.2325, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0143,cell_1rw,R0,VSS,m1,"{""by"": 13.8675, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 13.932500000000001}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0144,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0144,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0145,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0145,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0146,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0146,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0147,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0147,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0148,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0148,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0149,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0149,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0150,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0150,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0151,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0151,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0152,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0152,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0153,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0153,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0154,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0154,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0155,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0155,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0156,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0156,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0157,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0157,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0158,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0158,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0159,cell_1rw,MX,VDD,m1,"{""by"": 15.2325, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 15.297500000000001}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0159,cell_1rw,MX,VSS,m1,"{""by"": 16.5975, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0160,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0160,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0161,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0161,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0162,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0162,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0163,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0163,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0164,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0164,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 95.4775, ""rx"": 95.5425, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0165,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0165,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 96.1825, ""rx"": 96.2475, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0166,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0166,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 96.8875, ""rx"": 96.9525, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0167,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0167,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 97.5925, ""rx"": 97.6575, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0168,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0168,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 98.2975, ""rx"": 98.3625, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0169,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0169,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 99.0025, ""rx"": 99.0675, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0170,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0170,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 99.7075, ""rx"": 99.7725, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0171,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0171,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 100.4125, ""rx"": 100.47749999999999, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0172,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0172,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 101.1175, ""rx"": 101.1825, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0173,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0173,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 101.8225, ""rx"": 101.8875, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0174,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0174,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 102.5275, ""rx"": 102.5925, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0175,cell_1rw,R0,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0175,cell_1rw,R0,VSS,m1,"{""by"": 16.5975, ""lx"": 103.2325, ""rx"": 103.2975, ""uy"": 16.662499999999998}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0176,cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0176,cell_1rw,MX,VSS,m1,"{""by"": 19.3275, ""lx"": 92.6575, ""rx"": 92.7225, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0177,cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0177,cell_1rw,MX,VSS,m1,"{""by"": 19.3275, ""lx"": 93.3625, ""rx"": 93.4275, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0178,cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0178,cell_1rw,MX,VSS,m1,"{""by"": 19.3275, ""lx"": 94.0675, ""rx"": 94.1325, ""uy"": 19.3925}",via5_1035,43504,13332,True,via5_1035,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
bitcell_array_quad_0/bitcell_0179,cell_1rw,MX,VDD,m1,"{""by"": 17.962500000000002, ""lx"": 94.77250000000001, ""rx"": 94.8375, ""uy"": 18.0275}",via5_513,4106,324,True,via5_513,ARRAY_CHILD_WITNESS_PLUS_FINAL_PARENT_COMPONENT
